No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,Delay 1,Delay 2,Var delay,,Total Var ,Jitter
15250,143.965689,,143.965689,143.97986,0.014171,,,,0.014171,0.005593,-0.008578,,,
15251,143.97986,,143.97986,143.985453,0.005593,,,,0.005593,0.019318,0.013725,,,
15252,143.985453,,143.985453,144.004771,0.019318,,,,0.019318,0.000815,-0.018503,,,
15253,144.004771,,144.004771,144.005586,0.000815,,,,0.000815,0.01985,0.019035,,,
15254,144.005586,,144.005586,144.025436,0.01985,,,,0.01985,0.005003,-0.014847,,,
15255,144.025436,,144.025436,144.030439,0.005003,,,,0.005003,0.015299,0.010296,,,
15256,144.030439,,144.030439,144.045738,0.015299,,,,0.015299,0.005711,-0.009588,,,
15257,144.045738,,144.045738,144.051449,0.005711,,,,0.005711,0.013643,0.007932,,,
15258,144.051449,,144.051449,144.065092,0.013643,,,,0.013643,0.000631,-0.013012,,,
15259,144.065092,,144.065092,144.065723,0.000631,,,,0.000631,0.020535,0.019904,,,
15260,144.065723,,144.065723,144.086258,0.020535,,,,0.020535,0.019329,-0.001206,,,
15261,144.086258,,144.086258,144.105587,0.019329,,,,0.019329,0.00593,-0.013399,,,
15262,144.105587,,144.105587,144.111517,0.00593,,,,0.00593,0.01377,0.00784,,,
15263,144.111517,,144.111517,144.125287,0.01377,,,,0.01377,0.014051,0.000281,,,
15264,144.125287,,144.125287,144.139338,0.014051,,,,0.014051,0,-0.014051,,,
15265,144.139338,,144.139338,144.139338,0,,,,0,0,0,,,
15266,144.139338,,144.139338,144.139338,0,,,,0,0.006115,0.006115,,,
15267,144.139338,,144.139338,144.145453,0.006115,,,,0.006115,0.019796,0.013681,,,
15268,144.145453,,144.145453,144.165249,0.019796,,,,0.019796,0.020184,0.000388,,,
15269,144.165249,,144.165249,144.185433,0.020184,,,,0.020184,0.012209,-0.007975,,,
15270,144.185433,,144.185433,144.197642,0.012209,,,,0.012209,0.007452,-0.004757,,,
15271,144.197642,,144.197642,144.205094,0.007452,,,,0.007452,0.020604,0.013152,,,
15272,144.205094,,144.205094,144.225698,0.020604,,,,0.020604,0.008188,-0.012416,,,
15273,144.225698,,144.225698,144.233886,0.008188,,,,0.008188,0,-0.008188,,,
15274,144.233886,,144.233886,144.233886,0,,,,0,0,0,,,
15275,144.233886,,144.233886,144.233886,0,,,,0,0.011275,0.011275,,,
15276,144.233886,,144.233886,144.245161,0.011275,,,,0.011275,0.020651,0.009376,,,
15277,144.245161,,144.245161,144.265812,0.020651,,,,0.020651,0.007529,-0.013122,,,
15278,144.265812,,144.265812,144.273341,0.007529,,,,0.007529,0,-0.007529,,,
15279,144.273341,,144.273341,144.273341,0,,,,0,0.011863,0.011863,,,
15280,144.273341,,144.273341,144.285204,0.011863,,,,0.011863,0.005119,-0.006744,,,
15281,144.285204,,144.285204,144.290323,0.005119,,,,0.005119,0.003925,-0.001194,,,
15282,144.290323,,144.290323,144.294248,0.003925,,,,0.003925,0.006917,0.002992,,,
15283,144.294248,,144.294248,144.301165,0.006917,,,,0.006917,0,-0.006917,,,
15284,144.301165,,144.301165,144.301165,0,,,,0,0.004528,0.004528,,,
15285,144.301165,,144.301165,144.305693,0.004528,,,,0.004528,0.019548,0.01502,,,
15286,144.305693,,144.305693,144.325241,0.019548,,,,0.019548,0.020588,0.00104,,,
15287,144.325241,,144.325241,144.345829,0.020588,,,,0.020588,0.009001,-0.011587,,,
15288,144.345829,,144.345829,144.35483,0.009001,,,,0.009001,0,-0.009001,,,
15289,144.35483,,144.35483,144.35483,0,,,,0,0.010555,0.010555,,,
15290,144.35483,,144.35483,144.365385,0.010555,,,,0.010555,0.020281,0.009726,,,
15291,144.365385,,144.365385,144.385666,0.020281,,,,0.020281,0.019624,-0.000657,,,
15292,144.385666,,144.385666,144.40529,0.019624,,,,0.019624,0.009128,-0.010496,,,
15293,144.40529,,144.40529,144.414418,0.009128,,,,0.009128,0,-0.009128,,,
15294,144.414418,,144.414418,144.414418,0,,,,0,0.010637,0.010637,,,
15295,144.414418,,144.414418,144.425055,0.010637,,,,0.010637,0.020321,0.009684,,,
15296,144.425055,,144.425055,144.445376,0.020321,,,,0.020321,0.007193,-0.013128,,,
15297,144.445376,,144.445376,144.452569,0.007193,,,,0.007193,0,-0.007193,,,
15298,144.452569,,144.452569,144.452569,0,,,,0,0,0,,,
15299,144.452569,,144.452569,144.452569,0,,,,0,0.012531,0.012531,,,
15300,144.452569,,144.452569,144.4651,0.012531,,,,0.012531,0.005817,-0.006714,,,
15301,144.4651,,144.4651,144.470917,0.005817,,,,0.005817,0.011117,0.0053,,,
15302,144.470917,,144.470917,144.482034,0.011117,,,,0.011117,0.003625,-0.007492,,,
15303,144.482034,,144.482034,144.485659,0.003625,,,,0.003625,0.016761,0.013136,,,
15304,144.485659,,144.485659,144.50242,0.016761,,,,0.016761,0.003164,-0.013597,,,
15305,144.50242,,144.50242,144.505584,0.003164,,,,0.003164,0.019538,0.016374,,,
15306,144.505584,,144.505584,144.525122,0.019538,,,,0.019538,0.003834,-0.015704,,,
15307,144.525122,,144.525122,144.528956,0.003834,,,,0.003834,0.016632,0.012798,,,
15308,144.528956,,144.528956,144.545588,0.016632,,,,0.016632,0.003868,-0.012764,,,
15309,144.545588,,144.545588,144.549456,0.003868,,,,0.003868,0.013656,0.009788,,,
15310,144.549456,,144.549456,144.563112,0.013656,,,,0.013656,0.002033,-0.011623,,,
15311,144.563112,,144.563112,144.565145,0.002033,,,,0.002033,0.020421,0.018388,,,
15312,144.565145,,144.565145,144.585566,0.020421,,,,0.020421,0.012335,-0.008086,,,
15313,144.585566,,144.585566,144.597901,0.012335,,,,0.012335,0.00769,-0.004645,,,
15314,144.597901,,144.597901,144.605591,0.00769,,,,0.00769,0.007285,-0.000405,,,
15315,144.605591,,144.605591,144.612876,0.007285,,,,0.007285,0.012425,0.00514,,,
15316,144.612876,,144.612876,144.625301,0.012425,,,,0.012425,0.004146,-0.008279,,,
15317,144.625301,,144.625301,144.629447,0.004146,,,,0.004146,0.013257,0.009111,,,
15318,144.629447,,144.629447,144.642704,0.013257,,,,0.013257,0.003023,-0.010234,,,
15319,144.642704,,144.642704,144.645727,0.003023,,,,0.003023,0.019706,0.016683,,,
15320,144.645727,,144.645727,144.665433,0.019706,,,,0.019706,0.003291,-0.016415,,,
15321,144.665433,,144.665433,144.668724,0.003291,,,,0.003291,0.017188,0.013897,,,
15322,144.668724,,144.668724,144.685912,0.017188,,,,0.017188,0.006851,-0.010337,,,
15323,144.685912,,144.685912,144.692763,0.006851,,,,0.006851,0.012916,0.006065,,,
15324,144.692763,,144.692763,144.705679,0.012916,,,,0.012916,0.019397,0.006481,,,
15325,144.705679,,144.705679,144.725076,0.019397,,,,0.019397,0.002812,-0.016585,,,
15326,144.725076,,144.725076,144.727888,0.002812,,,,0.002812,0,-0.002812,,,
15327,144.727888,,144.727888,144.727888,0,,,,0,0.017541,0.017541,,,
15328,144.727888,,144.727888,144.745429,0.017541,,,,0.017541,0.009067,-0.008474,,,
15329,144.745429,,144.745429,144.754496,0.009067,,,,0.009067,0.010734,0.001667,,,
15330,144.754496,,144.754496,144.76523,0.010734,,,,0.010734,0.019781,0.009047,,,
15331,144.76523,,144.76523,144.785011,0.019781,,,,0.019781,0,-0.019781,,,
15332,144.785011,,144.785011,144.785011,0,,,,0,0.000473,0.000473,,,
15333,144.785011,,144.785011,144.785484,0.000473,,,,0.000473,0.019855,0.019382,,,
15334,144.785484,,144.785484,144.805339,0.019855,,,,0.019855,0.013434,-0.006421,,,
15335,144.805339,,144.805339,144.818773,0.013434,,,,0.013434,0.006312,-0.007122,,,
15336,144.818773,,144.818773,144.825085,0.006312,,,,0.006312,0,-0.006312,,,
15337,144.825085,,144.825085,144.825085,0,,,,0,0.000656,0.000656,,,
15338,144.825085,,144.825085,144.825741,0.000656,,,,0.000656,0.019437,0.018781,,,
15339,144.825741,,144.825741,144.845178,0.019437,,,,0.019437,0.0206,0.001163,,,
15340,144.845178,,144.845178,144.865778,0.0206,,,,0.0206,0.003903,-0.016697,,,
15341,144.865778,,144.865778,144.869681,0.003903,,,,0.003903,0,-0.003903,,,
15342,144.869681,,144.869681,144.869681,0,,,,0,0.015456,0.015456,,,
15343,144.869681,,144.869681,144.885137,0.015456,,,,0.015456,0.020608,0.005152,,,
15344,144.885137,,144.885137,144.905745,0.020608,,,,0.020608,0.001449,-0.019159,,,
15345,144.905745,,144.905745,144.907194,0.001449,,,,0.001449,0.018231,0.016782,,,
15346,144.907194,,144.907194,144.925425,0.018231,,,,0.018231,0.000204,-0.018027,,,
15347,144.925425,,144.925425,144.925629,0.000204,,,,0.000204,0,-0.000204,,,
15348,144.925629,,144.925629,144.925629,0,,,,0,0,0,,,
15349,144.925629,,144.925629,144.925629,0,,,,0,0.019497,0.019497,,,
15350,144.925629,,144.925629,144.945126,0.019497,,,,0.019497,0.020651,0.001154,,,
15351,144.945126,,144.945126,144.965777,0.020651,,,,0.020651,0.008604,-0.012047,,,
15352,144.965777,,144.965777,144.974381,0.008604,,,,0.008604,0.011104,0.0025,,,
15353,144.974381,,144.974381,144.985485,0.011104,,,,0.011104,0.021556,0.010452,,,
15354,144.985485,,144.985485,145.007041,0.021556,,,,0.021556,0.018297,-0.003259,,,
15355,145.007041,,145.007041,145.025338,0.018297,,,,0.018297,0.007088,-0.011209,,,
15356,145.025338,,145.025338,145.032426,0.007088,,,,0.007088,0,-0.007088,,,
15357,145.032426,,145.032426,145.032426,0,,,,0,0,0,,,
15358,145.032426,,145.032426,145.032426,0,,,,0,0,0,,,
15359,145.032426,,145.032426,145.032426,0,,,,0,0.013556,0.013556,,,
15360,145.032426,,145.032426,145.045982,0.013556,,,,0.013556,0.019742,0.006186,,,
15361,145.045982,,145.045982,145.065724,0.019742,,,,0.019742,0.003756,-0.015986,,,
15362,145.065724,,145.065724,145.06948,0.003756,,,,0.003756,0.016272,0.012516,,,
15363,145.06948,,145.06948,145.085752,0.016272,,,,0.016272,0.019983,0.003711,,,
15364,145.085752,,145.085752,145.105735,0.019983,,,,0.019983,0.002925,-0.017058,,,
15365,145.105735,,145.105735,145.10866,0.002925,,,,0.002925,0,-0.002925,,,
15366,145.10866,,145.10866,145.10866,0,,,,0,0,0,,,
15367,145.10866,,145.10866,145.10866,0,,,,0,0.01725,0.01725,,,
15368,145.10866,,145.10866,145.12591,0.01725,,,,0.01725,0.019708,0.002458,,,
15369,145.12591,,145.12591,145.145618,0.019708,,,,0.019708,0.013976,-0.005732,,,
15370,145.145618,,145.145618,145.159594,0.013976,,,,0.013976,0,-0.013976,,,
15371,145.159594,,145.159594,145.159594,0,,,,0,0.005254,0.005254,,,
15372,145.159594,,145.159594,145.164848,0.005254,,,,0.005254,0.000598,-0.004656,,,
15373,145.164848,,145.164848,145.165446,0.000598,,,,0.000598,0.019797,0.019199,,,
15374,145.165446,,145.165446,145.185243,0.019797,,,,0.019797,0.020346,0.000549,,,
15375,145.185243,,145.185243,145.205589,0.020346,,,,0.020346,0.011658,-0.008688,,,
15376,145.205589,,145.205589,145.217247,0.011658,,,,0.011658,0,-0.011658,,,
15377,145.217247,,145.217247,145.217247,0,,,,0,0.007998,0.007998,,,
15378,145.217247,,145.217247,145.225245,0.007998,,,,0.007998,0.011301,0.003303,,,
15379,145.225245,,145.225245,145.236546,0.011301,,,,0.011301,0.008455,-0.002846,,,
15380,145.236546,,145.236546,145.245001,0.008455,,,,0.008455,0.02032,0.011865,,,
15381,145.245001,,145.245001,145.265321,0.02032,,,,0.02032,0.002448,-0.017872,,,
15382,145.265321,,145.265321,145.267769,0.002448,,,,0.002448,0,-0.002448,,,
15383,145.267769,,145.267769,145.267769,0,,,,0,0.013732,0.013732,,,
15384,145.267769,,145.267769,145.281501,0.013732,,,,0.013732,0.003578,-0.010154,,,
15385,145.281501,,145.281501,145.285079,0.003578,,,,0.003578,0.015832,0.012254,,,
15386,145.285079,,145.285079,145.300911,0.015832,,,,0.015832,0.004624,-0.011208,,,
15387,145.300911,,145.300911,145.305535,0.004624,,,,0.004624,0.008761,0.004137,,,
15388,145.305535,,145.305535,145.314296,0.008761,,,,0.008761,0.009147,0.000386,,,
15389,145.314296,,145.314296,145.323443,0.009147,,,,0.009147,0.001458,-0.007689,,,
15390,145.323443,,145.323443,145.324901,0.001458,,,,0.001458,0.014487,0.013029,,,
15391,145.324901,,145.324901,145.339388,0.014487,,,,0.014487,0.00634,-0.008147,,,
15392,145.339388,,145.339388,145.345728,0.00634,,,,0.00634,0.018139,0.011799,,,
15393,145.345728,,145.345728,145.363867,0.018139,,,,0.018139,0.001078,-0.017061,,,
15394,145.363867,,145.363867,145.364945,0.001078,,,,0.001078,0.020551,0.019473,,,
15395,145.364945,,145.364945,145.385496,0.020551,,,,0.020551,0.005421,-0.01513,,,
15396,145.385496,,145.385496,145.390917,0.005421,,,,0.005421,0.014428,0.009007,,,
15397,145.390917,,145.390917,145.405345,0.014428,,,,0.014428,0.013891,-0.000537,,,
15398,145.405345,,145.405345,145.419236,0.013891,,,,0.013891,0.006911,-0.00698,,,
15399,145.419236,,145.419236,145.426147,0.006911,,,,0.006911,0.000712,-0.006199,,,
15400,145.426147,,145.426147,145.426859,0.000712,,,,0.000712,0.018311,0.017599,,,
15401,145.426859,,145.426859,145.44517,0.018311,,,,0.018311,0.004074,-0.014237,,,
15402,145.44517,,145.44517,145.449244,0.004074,,,,0.004074,0.01487,0.010796,,,
15403,145.449244,,145.449244,145.464114,0.01487,,,,0.01487,0.001347,-0.013523,,,
15404,145.464114,,145.464114,145.465461,0.001347,,,,0.001347,0.019813,0.018466,,,
15405,145.465461,,145.465461,145.485274,0.019813,,,,0.019813,0.006318,-0.013495,,,
15406,145.485274,,145.485274,145.491592,0.006318,,,,0.006318,0.01418,0.007862,,,
15407,145.491592,,145.491592,145.505772,0.01418,,,,0.01418,0.001535,-0.012645,,,
15408,145.505772,,145.505772,145.507307,0.001535,,,,0.001535,0.017987,0.016452,,,
15409,145.507307,,145.507307,145.525294,0.017987,,,,0.017987,0.007319,-0.010668,,,
15410,145.525294,,145.525294,145.532613,0.007319,,,,0.007319,0.013068,0.005749,,,
15411,145.532613,,145.532613,145.545681,0.013068,,,,0.013068,0.014063,0.000995,,,
15412,145.545681,,145.545681,145.559744,0.014063,,,,0.014063,0,-0.014063,,,
15413,145.559744,,145.559744,145.559744,0,,,,0,0.005671,0.005671,,,
15414,145.559744,,145.559744,145.565415,0.005671,,,,0.005671,0.003164,-0.002507,,,
15415,145.565415,,145.565415,145.568579,0.003164,,,,0.003164,0.014823,0.011659,,,
15416,145.568579,,145.568579,145.583402,0.014823,,,,0.014823,0.002327,-0.012496,,,
15417,145.583402,,145.583402,145.585729,0.002327,,,,0.002327,0.014646,0.012319,,,
15418,145.585729,,145.585729,145.600375,0.014646,,,,0.014646,0.005024,-0.009622,,,
15419,145.600375,,145.600375,145.605399,0.005024,,,,0.005024,0.019505,0.014481,,,
15420,145.605399,,145.605399,145.624904,0.019505,,,,0.019505,0.002076,-0.017429,,,
15421,145.624904,,145.624904,145.62698,0.002076,,,,0.002076,0.016813,0.014737,,,
15422,145.62698,,145.62698,145.643793,0.016813,,,,0.016813,0.001677,-0.015136,,,
15423,145.643793,,145.643793,145.64547,0.001677,,,,0.001677,0.018861,0.017184,,,
15424,145.64547,,145.64547,145.664331,0.018861,,,,0.018861,0.001536,-0.017325,,,
15425,145.664331,,145.664331,145.665867,0.001536,,,,0.001536,0.01957,0.018034,,,
15426,145.665867,,145.665867,145.685437,0.01957,,,,0.01957,0.000666,-0.018904,,,
15427,145.685437,,145.685437,145.686103,0.000666,,,,0.000666,0.019477,0.018811,,,
15428,145.686103,,145.686103,145.70558,0.019477,,,,0.019477,0.004029,-0.015448,,,
15429,145.70558,,145.70558,145.709609,0.004029,,,,0.004029,0.015959,0.01193,,,
15430,145.709609,,145.709609,145.725568,0.015959,,,,0.015959,0.004272,-0.011687,,,
15431,145.725568,,145.725568,145.72984,0.004272,,,,0.004272,0.012737,0.008465,,,
15432,145.72984,,145.72984,145.742577,0.012737,,,,0.012737,0.002384,-0.010353,,,
15433,145.742577,,145.742577,145.744961,0.002384,,,,0.002384,0.015464,0.01308,,,
15434,145.744961,,145.744961,145.760425,0.015464,,,,0.015464,0.005165,-0.010299,,,
15435,145.760425,,145.760425,145.76559,0.005165,,,,0.005165,0.018743,0.013578,,,
15436,145.76559,,145.76559,145.784333,0.018743,,,,0.018743,0.000826,-0.017917,,,
15437,145.784333,,145.784333,145.785159,0.000826,,,,0.000826,0.020509,0.019683,,,
15438,145.785159,,145.785159,145.805668,0.020509,,,,0.020509,0.001637,-0.018872,,,
15439,145.805668,,145.805668,145.807305,0.001637,,,,0.001637,0.017907,0.01627,,,
15440,145.807305,,145.807305,145.825212,0.017907,,,,0.017907,0.005992,-0.011915,,,
15441,145.825212,,145.825212,145.831204,0.005992,,,,0.005992,0.013751,0.007759,,,
15442,145.831204,,145.831204,145.844955,0.013751,,,,0.013751,0.016889,0.003138,,,
15443,145.844955,,145.844955,145.861844,0.016889,,,,0.016889,0,-0.016889,,,
15444,145.861844,,145.861844,145.861844,0,,,,0,0.00355,0.00355,,,
15445,145.861844,,145.861844,145.865394,0.00355,,,,0.00355,0.016049,0.012499,,,
15446,145.865394,,145.865394,145.881443,0.016049,,,,0.016049,0.004085,-0.011964,,,
15447,145.881443,,145.881443,145.885528,0.004085,,,,0.004085,0.019822,0.015737,,,
15448,145.885528,,145.885528,145.90535,0.019822,,,,0.019822,0.000299,-0.019523,,,
15449,145.90535,,145.90535,145.905649,0.000299,,,,0.000299,0.01529,0.014991,,,
15450,145.905649,,145.905649,145.920939,0.01529,,,,0.01529,0.004012,-0.011278,,,
15451,145.920939,,145.920939,145.924951,0.004012,,,,0.004012,0.001163,-0.002849,,,
15452,145.924951,,145.924951,145.926114,0.001163,,,,0.001163,0.015727,0.014564,,,
15453,145.926114,,145.926114,145.941841,0.015727,,,,0.015727,0.00362,-0.012107,,,
15454,145.941841,,145.941841,145.945461,0.00362,,,,0.00362,0.019667,0.016047,,,
15455,145.945461,,145.945461,145.965128,0.019667,,,,0.019667,0.002348,-0.017319,,,
15456,145.965128,,145.965128,145.967476,0.002348,,,,0.002348,0.009726,0.007378,,,
15457,145.967476,,145.967476,145.977202,0.009726,,,,0.009726,0.008305,-0.001421,,,
15458,145.977202,,145.977202,145.985507,0.008305,,,,0.008305,0.009717,0.001412,,,
15459,145.985507,,145.985507,145.995224,0.009717,,,,0.009717,0.010013,0.000296,,,
15460,145.995224,,145.995224,146.005237,0.010013,,,,0.010013,0.01881,0.008797,,,
15461,146.005237,,146.005237,146.024047,0.01881,,,,0.01881,0.001586,-0.017224,,,
15462,146.024047,,146.024047,146.025633,0.001586,,,,0.001586,0.014846,0.01326,,,
15463,146.025633,,146.025633,146.040479,0.014846,,,,0.014846,0.004979,-0.009867,,,
15464,146.040479,,146.040479,146.045458,0.004979,,,,0.004979,0.018619,0.01364,,,
15465,146.045458,,146.045458,146.064077,0.018619,,,,0.018619,0.001688,-0.016931,,,
15466,146.064077,,146.064077,146.065765,0.001688,,,,0.001688,0.019672,0.017984,,,
15467,146.065765,,146.065765,146.085437,0.019672,,,,0.019672,0.002605,-0.017067,,,
15468,146.085437,,146.085437,146.088042,0.002605,,,,0.002605,0.017234,0.014629,,,
15469,146.088042,,146.088042,146.105276,0.017234,,,,0.017234,0.001821,-0.015413,,,
15470,146.105276,,146.105276,146.107097,0.001821,,,,0.001821,0.018565,0.016744,,,
15471,146.107097,,146.107097,146.125662,0.018565,,,,0.018565,0.006461,-0.012104,,,
15472,146.125662,,146.125662,146.132123,0.006461,,,,0.006461,0.000361,-0.0061,,,
15473,146.132123,,146.132123,146.132484,0.000361,,,,0.000361,0.013418,0.013057,,,
15474,146.132484,,146.132484,146.145902,0.013418,,,,0.013418,0.005739,-0.007679,,,
15475,146.145902,,146.145902,146.151641,0.005739,,,,0.005739,0.014055,0.008316,,,
15476,146.151641,,146.151641,146.165696,0.014055,,,,0.014055,0.008693,-0.005362,,,
15477,146.165696,,146.165696,146.174389,0.008693,,,,0.008693,0.011728,0.003035,,,
15478,146.174389,,146.174389,146.186117,0.011728,,,,0.011728,0.003776,-0.007952,,,
15479,146.186117,,146.186117,146.189893,0.003776,,,,0.003776,0.013517,0.009741,,,
15480,146.189893,,146.189893,146.20341,0.013517,,,,0.013517,0.00208,-0.011437,,,
15481,146.20341,,146.20341,146.20549,0.00208,,,,0.00208,0.019906,0.017826,,,
15482,146.20549,,146.20549,146.225396,0.019906,,,,0.019906,0.010031,-0.009875,,,
15483,146.225396,,146.225396,146.235427,0.010031,,,,0.010031,0.001523,-0.008508,,,
15484,146.235427,,146.235427,146.23695,0.001523,,,,0.001523,0.011967,0.010444,,,
15485,146.23695,,146.23695,146.248917,0.011967,,,,0.011967,0.013527,0.00156,,,
15486,146.248917,,146.248917,146.262444,0.013527,,,,0.013527,0.013675,0.000148,,,
15487,146.262444,,146.262444,146.276119,0.013675,,,,0.013675,0.009737,-0.003938,,,
15488,146.276119,,146.276119,146.285856,0.009737,,,,0.009737,0.004354,-0.005383,,,
15489,146.285856,,146.285856,146.29021,0.004354,,,,0.004354,0.014967,0.010613,,,
15490,146.29021,,146.29021,146.305177,0.014967,,,,0.014967,0.009493,-0.005474,,,
15491,146.305177,,146.305177,146.31467,0.009493,,,,0.009493,0,-0.009493,,,
15492,146.31467,,146.31467,146.31467,0,,,,0,0.004567,0.004567,,,
15493,146.31467,,146.31467,146.319237,0.004567,,,,0.004567,0.006374,0.001807,,,
15494,146.319237,,146.319237,146.325611,0.006374,,,,0.006374,0.019746,0.013372,,,
15495,146.325611,,146.325611,146.345357,0.019746,,,,0.019746,0.02033,0.000584,,,
15496,146.345357,,146.345357,146.365687,0.02033,,,,0.02033,0.00707,-0.01326,,,
15497,146.365687,,146.365687,146.372757,0.00707,,,,0.00707,0,-0.00707,,,
15498,146.372757,,146.372757,146.372757,0,,,,0,0,0,,,
15499,146.372757,,146.372757,146.372757,0,,,,0,0.012448,0.012448,,,
15500,146.372757,,146.372757,146.385205,0.012448,,,,0.012448,0.021248,0.0088,,,
15501,146.385205,,146.385205,146.406453,0.021248,,,,0.021248,0.000496,-0.020752,,,
15502,146.406453,,146.406453,146.406949,0.000496,,,,0.000496,0.018318,0.017822,,,
15503,146.406949,,146.406949,146.425267,0.018318,,,,0.018318,0.014274,-0.004044,,,
15504,146.425267,,146.425267,146.439541,0.014274,,,,0.014274,0,-0.014274,,,
15505,146.439541,,146.439541,146.439541,0,,,,0,0.006436,0.006436,,,
15506,146.439541,,146.439541,146.445977,0.006436,,,,0.006436,0.019398,0.012962,,,
15507,146.445977,,146.445977,146.465375,0.019398,,,,0.019398,0.004096,-0.015302,,,
15508,146.465375,,146.465375,146.469471,0.004096,,,,0.004096,0.016473,0.012377,,,
15509,146.469471,,146.469471,146.485944,0.016473,,,,0.016473,0.019471,0.002998,,,
15510,146.485944,,146.485944,146.505415,0.019471,,,,0.019471,0.016053,-0.003418,,,
15511,146.505415,,146.505415,146.521468,0.016053,,,,0.016053,0,-0.016053,,,
15512,146.521468,,146.521468,146.521468,0,,,,0,0,0,,,
15513,146.521468,,146.521468,146.521468,0,,,,0,0.004044,0.004044,,,
15514,146.521468,,146.521468,146.525512,0.004044,,,,0.004044,0.017325,0.013281,,,
15515,146.525512,,146.525512,146.542837,0.017325,,,,0.017325,0.002286,-0.015039,,,
15516,146.542837,,146.542837,146.545123,0.002286,,,,0.002286,0.011084,0.008798,,,
15517,146.545123,,146.545123,146.556207,0.011084,,,,0.011084,0.00943,-0.001654,,,
15518,146.556207,,146.556207,146.565637,0.00943,,,,0.00943,0.019436,0.010006,,,
15519,146.565637,,146.565637,146.585073,0.019436,,,,0.019436,0.005201,-0.014235,,,
15520,146.585073,,146.585073,146.590274,0.005201,,,,0.005201,0.015603,0.010402,,,
15521,146.590274,,146.590274,146.605877,0.015603,,,,0.015603,0.019724,0.004121,,,
15522,146.605877,,146.605877,146.625601,0.019724,,,,0.019724,0.020088,0.000364,,,
15523,146.625601,,146.625601,146.645689,0.020088,,,,0.020088,0.020377,0.000289,,,
15524,146.645689,,146.645689,146.666066,0.020377,,,,0.020377,0.011826,-0.008551,,,
15525,146.666066,,146.666066,146.677892,0.011826,,,,0.011826,0,-0.011826,,,
15526,146.677892,,146.677892,146.677892,0,,,,0,0,0,,,
15527,146.677892,,146.677892,146.677892,0,,,,0,0,0,,,
15528,146.677892,,146.677892,146.677892,0,,,,0,0,0,,,
15529,146.677892,,146.677892,146.677892,0,,,,0,0,0,,,
15530,146.677892,,146.677892,146.677892,0,,,,0,0.007608,0.007608,,,
15531,146.677892,,146.677892,146.6855,0.007608,,,,0.007608,0.020785,0.013177,,,
15532,146.6855,,146.6855,146.706285,0.020785,,,,0.020785,0.009815,-0.01097,,,
15533,146.706285,,146.706285,146.7161,0.009815,,,,0.009815,0,-0.009815,,,
15534,146.7161,,146.7161,146.7161,0,,,,0,0.00974,0.00974,,,
15535,146.7161,,146.7161,146.72584,0.00974,,,,0.00974,0.020271,0.010531,,,
15536,146.72584,,146.72584,146.746111,0.020271,,,,0.020271,0.019346,-0.000925,,,
15537,146.746111,,146.746111,146.765457,0.019346,,,,0.019346,0,-0.019346,,,
15538,146.765457,,146.765457,146.765457,0,,,,0,0.000263,0.000263,,,
15539,146.765457,,146.765457,146.76572,0.000263,,,,0.000263,0.019912,0.019649,,,
15540,146.76572,,146.76572,146.785632,0.019912,,,,0.019912,0.020112,0.0002,,,
15541,146.785632,,146.785632,146.805744,0.020112,,,,0.020112,0.002391,-0.017721,,,
15542,146.805744,,146.805744,146.808135,0.002391,,,,0.002391,0,-0.002391,,,
15543,146.808135,,146.808135,146.808135,0,,,,0,0,0,,,
15544,146.808135,,146.808135,146.808135,0,,,,0,0.017181,0.017181,,,
15545,146.808135,,146.808135,146.825316,0.017181,,,,0.017181,0.020478,0.003297,,,
15546,146.825316,,146.825316,146.845794,0.020478,,,,0.020478,0.006185,-0.014293,,,
15547,146.845794,,146.845794,146.851979,0.006185,,,,0.006185,0.007089,0.000904,,,
15548,146.851979,,146.851979,146.859068,0.007089,,,,0.007089,0,-0.007089,,,
15549,146.859068,,146.859068,146.859068,0,,,,0,0.006472,0.006472,,,
15550,146.859068,,146.859068,146.86554,0.006472,,,,0.006472,0.019946,0.013474,,,
15551,146.86554,,146.86554,146.885486,0.019946,,,,0.019946,0.009741,-0.010205,,,
15552,146.885486,,146.885486,146.895227,0.009741,,,,0.009741,0.009797,5.6E-05,,,
15553,146.895227,,146.895227,146.905024,0.009797,,,,0.009797,0.020443,0.010646,,,
15554,146.905024,,146.905024,146.925467,0.020443,,,,0.020443,0.002434,-0.018009,,,
15555,146.925467,,146.925467,146.927901,0.002434,,,,0.002434,0,-0.002434,,,
15556,146.927901,,146.927901,146.927901,0,,,,0,0.01116,0.01116,,,
15557,146.927901,,146.927901,146.939061,0.01116,,,,0.01116,0.006114,-0.005046,,,
15558,146.939061,,146.939061,146.945175,0.006114,,,,0.006114,0.020343,0.014229,,,
15559,146.945175,,146.945175,146.965518,0.020343,,,,0.020343,0.004334,-0.016009,,,
15560,146.965518,,146.965518,146.969852,0.004334,,,,0.004334,0,-0.004334,,,
15561,146.969852,,146.969852,146.969852,0,,,,0,0,0,,,
15562,146.969852,,146.969852,146.969852,0,,,,0,0.015342,0.015342,,,
15563,146.969852,,146.969852,146.985194,0.015342,,,,0.015342,0.020335,0.004993,,,
15564,146.985194,,146.985194,147.005529,0.020335,,,,0.020335,0.014514,-0.005821,,,
15565,147.005529,,147.005529,147.020043,0.014514,,,,0.014514,0.005185,-0.009329,,,
