No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Var delay,,,Total Delay,,Rata2 Delay
11506,149.153778,,149.153778,149.154007,0.000229,,0.000229,0.004648,0.004419,,,,,
11507,149.154007,,149.154007,149.158655,0.004648,,0.004648,0.000602,-0.004046,,,,,
11508,149.158655,,149.158655,149.159257,0.000602,,0.000602,0.001922,0.00132,,,,,
11509,149.159257,,149.159257,149.161179,0.001922,,0.001922,0.001576,-0.000346,,,,,
11510,149.161179,,149.161179,149.162755,0.001576,,0.001576,0,-0.001576,,,,,
11511,149.162755,,149.162755,149.162755,0,,0,0.001074,0.001074,,,,,
11512,149.162755,,149.162755,149.163829,0.001074,,0.001074,0.000474,-0.0006,,,,,
11513,149.163829,,149.163829,149.164303,0.000474,,0.000474,0.012578,0.012104,,,,,
11514,149.164303,,149.164303,149.176881,0.012578,,0.012578,0.008439,-0.004139,,,,,
11515,149.176881,,149.176881,149.18532,0.008439,,0.008439,0,-0.008439,,,,,
11516,149.18532,,149.18532,149.18532,0,,0,0,0,,,,,
11517,149.18532,,149.18532,149.18532,0,,0,0,0,,,,,
11518,149.18532,,149.18532,149.18532,0,,0,0,0,,,,,
11519,149.18532,,149.18532,149.18532,0,,0,0,0,,,,,
11520,149.18532,,149.18532,149.18532,0,,0,0,0,,,,,
11521,149.18532,,149.18532,149.18532,0,,0,0.000481,0.000481,,,,,
11522,149.18532,,149.18532,149.185801,0.000481,,0.000481,0.000516,0.000035,,,,,
11523,149.185801,,149.185801,149.186317,0.000516,,0.000516,0.0039,0.003384,,,,,
11524,149.186317,,149.186317,149.190217,0.0039,,0.0039,0.000929,-0.002971,,,,,
11525,149.190217,,149.190217,149.191146,0.000929,,0.000929,0.000573,-0.000356,,,,,
11526,149.191146,,149.191146,149.191719,0.000573,,0.000573,0.000284,-0.000289,,,,,
11527,149.191719,,149.191719,149.192003,0.000284,,0.000284,0.00496,0.004676,,,,,
11528,149.192003,,149.192003,149.196963,0.00496,,0.00496,0.000754,-0.004206,,,,,
11529,149.196963,,149.196963,149.197717,0.000754,,0.000754,0.002624,0.00187,,,,,
11530,149.197717,,149.197717,149.200341,0.002624,,0.002624,0,-0.002624,,,,,
11531,149.200341,,149.200341,149.200341,0,,0,0.000638,0.000638,,,,,
11532,149.200341,,149.200341,149.200979,0.000638,,0.000638,0.000423,-0.000215,,,,,
11533,149.200979,,149.200979,149.201402,0.000423,,0.000423,0.000702,0.000279,,,,,
11534,149.201402,,149.201402,149.202104,0.000702,,0.000702,0.000688,-0.000014,,,,,
11535,149.202104,,149.202104,149.202792,0.000688,,0.000688,0.001042,0.000354,,,,,
11536,149.202792,,149.202792,149.203834,0.001042,,0.001042,0,-0.001042,,,,,
11537,149.203834,,149.203834,149.203834,0,,0,0.00036,0.00036,,,,,
11538,149.203834,,149.203834,149.204194,0.00036,,0.00036,0.000394,0.000034,,,,,
11539,149.204194,,149.204194,149.204588,0.000394,,0.000394,0.000585,0.000191,,,,,
11540,149.204588,,149.204588,149.205173,0.000585,,0.000585,0.007743,0.007158,,,,,
11541,149.205173,,149.205173,149.212916,0.007743,,0.007743,0,-0.007743,,,,,
11542,149.212916,,149.212916,149.212916,0,,0,0,0,,,,,
11543,149.212916,,149.212916,149.212916,0,,0,0,0,,,,,
11544,149.212916,,149.212916,149.212916,0,,0,0.000603,0.000603,,,,,
11545,149.212916,,149.212916,149.213519,0.000603,,0.000603,0.003553,0.00295,,,,,
11546,149.213519,,149.213519,149.217072,0.003553,,0.003553,0.000225,-0.003328,,,,,
11547,149.217072,,149.217072,149.217297,0.000225,,0.000225,0.00041,0.000185,,,,,
11548,149.217297,,149.217297,149.217707,0.00041,,0.00041,0.000691,0.000281,,,,,
11549,149.217707,,149.217707,149.218398,0.000691,,0.000691,0.000762,0.000071,,,,,
11550,149.218398,,149.218398,149.21916,0.000762,,0.000762,0.000571,-0.000191,,,,,
11551,149.21916,,149.21916,149.219731,0.000571,,0.000571,0.002853,0.002282,,,,,
11552,149.219731,,149.219731,149.222584,0.002853,,0.002853,0.000267,-0.002586,,,,,
11553,149.222584,,149.222584,149.222851,0.000267,,0.000267,0.000682,0.000415,,,,,
11554,149.222851,,149.222851,149.223533,0.000682,,0.000682,0.01684,0.016158,,,,,
11555,149.223533,,149.223533,149.240373,0.01684,,0.01684,0.018342,0.001502,,,,,
11556,149.240373,,149.240373,149.258715,0.018342,,0.018342,0.032609,0.014267,,,,,
11557,149.258715,,149.258715,149.291324,0.032609,,0.032609,0.024132,-0.008477,,,,,
11558,149.291324,,149.291324,149.315456,0.024132,,0.024132,0.175265,0.151133,,,,,
11559,149.315456,,149.315456,149.490721,0.175265,,0.175265,0.156008,-0.019257,,,,,
11560,149.490721,,149.490721,149.646729,0.156008,,0.156008,0.004404,-0.151604,,,,,
11561,149.646729,,149.646729,149.651133,0.004404,,0.004404,0.000244,-0.00416,,,,,
11562,149.651133,,149.651133,149.651377,0.000244,,0.000244,0.032392,0.032148,,,,,
11563,149.651377,,149.651377,149.683769,0.032392,,0.032392,0.009256,-0.023136,,,,,
11564,149.683769,,149.683769,149.693025,0.009256,,0.009256,0.000315,-0.008941,,,,,
11565,149.693025,,149.693025,149.69334,0.000315,,0.000315,0.021263,0.020948,,,,,
11566,149.69334,,149.69334,149.714603,0.021263,,0.021263,0,-0.021263,,,,,
11567,149.714603,,149.714603,149.714603,0,,0,0.000246,0.000246,,,,,
11568,149.714603,,149.714603,149.714849,0.000246,,0.000246,9.80E-05,-0.000148,,,,,
11569,149.714849,,149.714849,149.714947,9.80E-05,,9.80E-05,0.000984,0.000886,,,,,
11570,149.714947,,149.714947,149.715931,0.000984,,0.000984,0.000489,-0.000495,,,,,
11571,149.715931,,149.715931,149.71642,0.000489,,0.000489,0.003598,0.003109,,,,,
11572,149.71642,,149.71642,149.720018,0.003598,,0.003598,0.00397,0.000372,,,,,
11573,149.720018,,149.720018,149.723988,0.00397,,0.00397,0.00039,-0.00358,,,,,
11574,149.723988,,149.723988,149.724378,0.00039,,0.00039,0.000234,-0.000156,,,,,
11575,149.724378,,149.724378,149.724612,0.000234,,0.000234,0.000692,0.000458,,,,,
11576,149.724612,,149.724612,149.725304,0.000692,,0.000692,0.001447,0.000755,,,,,
11577,149.725304,,149.725304,149.726751,0.001447,,0.001447,0.011568,0.010121,,,,,
11578,149.726751,,149.726751,149.738319,0.011568,,0.011568,0.009593,-0.001975,,,,,
11579,149.738319,,149.738319,149.747912,0.009593,,0.009593,0.01456,0.004967,,,,,
11580,149.747912,,149.747912,149.762472,0.01456,,0.01456,0.389424,0.374864,,,,,
11581,149.762472,,149.762472,150.151896,0.389424,,0.389424,0.000204,-0.38922,,,,,
11582,150.151896,,150.151896,150.1521,0.000204,,0.000204,0.000178,-0.000026,,,,,
11583,150.1521,,150.1521,150.152278,0.000178,,0.000178,0.030845,0.030667,,,,,
11584,150.152278,,150.152278,150.183123,0.030845,,0.030845,0.010731,-0.020114,,,,,
11585,150.183123,,150.183123,150.193854,0.010731,,0.010731,0.006663,-0.004068,,,,,
11586,150.193854,,150.193854,150.200517,0.006663,,0.006663,0.003423,-0.00324,,,,,
11587,150.200517,,150.200517,150.20394,0.003423,,0.003423,0.00629,0.002867,,,,,
11588,150.20394,,150.20394,150.21023,0.00629,,0.00629,0.000532,-0.005758,,,,,
11589,150.21023,,150.21023,150.210762,0.000532,,0.000532,0.000296,-0.000236,,,,,
11590,150.210762,,150.210762,150.211058,0.000296,,0.000296,0.000453,0.000157,,,,,
11591,150.211058,,150.211058,150.211511,0.000453,,0.000453,0.000849,0.000396,,,,,
11592,150.211511,,150.211511,150.21236,0.000849,,0.000849,0.000201,-0.000648,,,,,
11593,150.21236,,150.21236,150.212561,0.000201,,0.000201,0,-0.000201,,,,,
11594,150.212561,,150.212561,150.212561,0,,0,0,0,,,,,
11595,150.212561,,150.212561,150.212561,0,,0,0.000427,0.000427,,,,,
11596,150.212561,,150.212561,150.212988,0.000427,,0.000427,0.017489,0.017062,,,,,
11597,150.212988,,150.212988,150.230477,0.017489,,0.017489,0.003922,-0.013567,,,,,
11598,150.230477,,150.230477,150.234399,0.003922,,0.003922,0.00418,0.000258,,,,,
11599,150.234399,,150.234399,150.238579,0.00418,,0.00418,0.007908,0.003728,,,,,
11600,150.238579,,150.238579,150.246487,0.007908,,0.007908,0.004145,-0.003763,,,,,
11601,150.246487,,150.246487,150.250632,0.004145,,0.004145,0.001298,-0.002847,,,,,
11602,150.250632,,150.250632,150.25193,0.001298,,0.001298,0.007835,0.006537,,,,,
11603,150.25193,,150.25193,150.259765,0.007835,,0.007835,0,-0.007835,,,,,
11604,150.259765,,150.259765,150.259765,0,,0,0.000909,0.000909,,,,,
11605,150.259765,,150.259765,150.260674,0.000909,,0.000909,0.013983,0.013074,,,,,
11606,150.260674,,150.260674,150.274657,0.013983,,0.013983,0,-0.013983,,,,,
11607,150.274657,,150.274657,150.274657,0,,0,0,0,,,,,
11608,150.274657,,150.274657,150.274657,0,,0,0,0,,,,,
11609,150.274657,,150.274657,150.274657,0,,0,0,0,,,,,
11610,150.274657,,150.274657,150.274657,0,,0,0.001729,0.001729,,,,,
11611,150.274657,,150.274657,150.276386,0.001729,,0.001729,0.007059,0.00533,,,,,
11612,150.276386,,150.276386,150.283445,0.007059,,0.007059,0,-0.007059,,,,,
11613,150.283445,,150.283445,150.283445,0,,0,0,0,,,,,
11614,150.283445,,150.283445,150.283445,0,,0,0.00095,0.00095,,,,,
11615,150.283445,,150.283445,150.284395,0.00095,,0.00095,0.001756,0.000806,,,,,
11616,150.284395,,150.284395,150.286151,0.001756,,0.001756,0,-0.001756,,,,,
11617,150.286151,,150.286151,150.286151,0,,0,0.000916,0.000916,,,,,
11618,150.286151,,150.286151,150.287067,0.000916,,0.000916,0.025938,0.025022,,,,,
11619,150.287067,,150.287067,150.313005,0.025938,,0.025938,0.020332,-0.005606,,,,,
11620,150.313005,,150.313005,150.333337,0.020332,,0.020332,1.20006,1.179728,,,,,
11621,150.333337,,150.333337,151.533397,1.20006,,1.20006,0.650773,-0.549287,,,,,
11622,151.533397,,151.533397,152.18417,0.650773,,0.650773,0.009859,-0.640914,,,,,
11623,152.18417,,152.18417,152.194029,0.009859,,0.009859,0.060299,0.05044,,,,,
11624,152.194029,,152.194029,152.254328,0.060299,,0.060299,0.000398,-0.059901,,,,,
11625,152.254328,,152.254328,152.254726,0.000398,,0.000398,0.711103,0.710705,,,,,
11626,152.254726,,152.254726,152.965829,0.711103,,0.711103,0.541437,-0.169666,,,,,
11627,152.965829,,152.965829,153.507266,0.541437,,0.541437,0,-0.541437,,,,,
11628,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11629,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11630,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11631,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11632,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11633,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11634,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11635,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11636,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11637,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11638,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11639,153.507266,,153.507266,153.507266,0,,0,0,0,,,,,
11640,153.507266,,153.507266,153.507266,0,,0,0.002181,0.002181,,,,,
11641,153.507266,,153.507266,153.509447,0.002181,,0.002181,0.048467,0.046286,,,,,
11642,153.509447,,153.509447,153.557914,0.048467,,0.048467,0,-0.048467,,,,,
11643,153.557914,,153.557914,153.557914,0,,0,0,0,,,,,
11644,153.557914,,153.557914,153.557914,0,,0,0,0,,,,,
11645,153.557914,,153.557914,153.557914,0,,0,0.000968,0.000968,,,,,
11646,153.557914,,153.557914,153.558882,0.000968,,0.000968,0.002498,0.00153,,,,,
11647,153.558882,,153.558882,153.56138,0.002498,,0.002498,0.014171,0.011673,,,,,
11648,153.56138,,153.56138,153.575551,0.014171,,0.014171,0,-0.014171,,,,,
11649,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11650,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11651,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11652,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11653,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11654,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11655,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11656,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11657,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11658,153.575551,,153.575551,153.575551,0,,0,0,0,,,,,
11659,153.575551,,153.575551,153.575551,0,,0,0.001412,0.001412,,,,,
11660,153.575551,,153.575551,153.576963,0.001412,,0.001412,0.013847,0.012435,,,,,
11661,153.576963,,153.576963,153.59081,0.013847,,0.013847,0,-0.013847,,,,,
11662,153.59081,,153.59081,153.59081,0,,0,0,0,,,,,
11663,153.59081,,153.59081,153.59081,0,,0,0,0,,,,,
11664,153.59081,,153.59081,153.59081,0,,0,0.000734,0.000734,,,,,
11665,153.59081,,153.59081,153.591544,0.000734,,0.000734,0.014533,0.013799,,,,,
11666,153.591544,,153.591544,153.606077,0.014533,,0.014533,0,-0.014533,,,,,
11667,153.606077,,153.606077,153.606077,0,,0,0,0,,,,,
11668,153.606077,,153.606077,153.606077,0,,0,0,0,,,,,
11669,153.606077,,153.606077,153.606077,0,,0,0,0,,,,,
11670,153.606077,,153.606077,153.606077,0,,0,0,0,,,,,
11671,153.606077,,153.606077,153.606077,0,,0,0,0,,,,,
11672,153.606077,,153.606077,153.606077,0,,0,0.000817,0.000817,,,,,
11673,153.606077,,153.606077,153.606894,0.000817,,0.000817,0.00758,0.006763,,,,,
11674,153.606894,,153.606894,153.614474,0.00758,,0.00758,0,-0.00758,,,,,
11675,153.614474,,153.614474,153.614474,0,,0,0,0,,,,,
11676,153.614474,,153.614474,153.614474,0,,0,0,0,,,,,
11677,153.614474,,153.614474,153.614474,0,,0,0.00062,0.00062,,,,,
11678,153.614474,,153.614474,153.615094,0.00062,,0.00062,0.021505,0.020885,,,,,
11679,153.615094,,153.615094,153.636599,0.021505,,0.021505,0,-0.021505,,,,,
11680,153.636599,,153.636599,153.636599,0,,0,0,0,,,,,
11681,153.636599,,153.636599,153.636599,0,,0,0,0,,,,,
11682,153.636599,,153.636599,153.636599,0,,0,0,0,,,,,
11683,153.636599,,153.636599,153.636599,0,,0,0,0,,,,,
11684,153.636599,,153.636599,153.636599,0,,0,0,0,,,,,
11685,153.636599,,153.636599,153.636599,0,,0,0.001585,0.001585,,,,,
11686,153.636599,,153.636599,153.638184,0.001585,,0.001585,0.001302,-0.000283,,,,,
11687,153.638184,,153.638184,153.639486,0.001302,,0.001302,0.015875,0.014573,,,,,
11688,153.639486,,153.639486,153.655361,0.015875,,0.015875,0,-0.015875,,,,,
11689,153.655361,,153.655361,153.655361,0,,0,0,0,,,,,
11690,153.655361,,153.655361,153.655361,0,,0,0,0,,,,,
11691,153.655361,,153.655361,153.655361,0,,0,0.000908,0.000908,,,,,
11692,153.655361,,153.655361,153.656269,0.000908,,0.000908,0.016413,0.015505,,,,,
11693,153.656269,,153.656269,153.672682,0.016413,,0.016413,0,-0.016413,,,,,
11694,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11695,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11696,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11697,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11698,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11699,153.672682,,153.672682,153.672682,0,,0,0,0,,,,,
11700,153.672682,,153.672682,153.672682,0,,0,0.000805,0.000805,,,,,
11701,153.672682,,153.672682,153.673487,0.000805,,0.000805,0.014391,0.013586,,,,,
11702,153.673487,,153.673487,153.687878,0.014391,,0.014391,0,-0.014391,,,,,
11703,153.687878,,153.687878,153.687878,0,,0,0,0,,,,,
11704,153.687878,,153.687878,153.687878,0,,0,0.000701,0.000701,,,,,
11705,153.687878,,153.687878,153.688579,0.000701,,0.000701,0.018647,0.017946,,,,,
11706,153.688579,,153.688579,153.707226,0.018647,,0.018647,0,-0.018647,,,,,
11707,153.707226,,153.707226,153.707226,0,,0,0.000773,0.000773,,,,,
11708,153.707226,,153.707226,153.707999,0.000773,,0.000773,0.020166,0.019393,,,,,
11709,153.707999,,153.707999,153.728165,0.020166,,0.020166,0.001624,-0.018542,,,,,
11710,153.728165,,153.728165,153.729789,0.001624,,0.001624,0.033723,0.032099,,,,,
11711,153.729789,,153.729789,153.763512,0.033723,,0.033723,0.036002,0.002279,,,,,
11712,153.763512,,153.763512,153.799514,0.036002,,0.036002,0.001234,-0.034768,,,,,
11713,153.799514,,153.799514,153.800748,0.001234,,0.001234,0.000474,-0.00076,,,,,
11714,153.800748,,153.800748,153.801222,0.000474,,0.000474,0,-0.000474,,,,,
11715,153.801222,,153.801222,153.801222,0,,0,0.000792,0.000792,,,,,
11716,153.801222,,153.801222,153.802014,0.000792,,0.000792,0.000582,-0.00021,,,,,
11717,153.802014,,153.802014,153.802596,0.000582,,0.000582,0,-0.000582,,,,,
11718,153.802596,,153.802596,153.802596,0,,0,0.000591,0.000591,,,,,
11719,153.802596,,153.802596,153.803187,0.000591,,0.000591,0.000592,1.00E-06,,,,,
11720,153.803187,,153.803187,153.803779,0.000592,,0.000592,0,-0.000592,,,,,
11721,153.803779,,153.803779,153.803779,0,,0,0.000519,0.000519,,,,,
11722,153.803779,,153.803779,153.804298,0.000519,,0.000519,0.001073,0.000554,,,,,
11723,153.804298,,153.804298,153.805371,0.001073,,0.001073,0,-0.001073,,,,,
11724,153.805371,,153.805371,153.805371,0,,0,0.000608,0.000608,,,,,
11725,153.805371,,153.805371,153.805979,0.000608,,0.000608,0.000433,-0.000175,,,,,
11726,153.805979,,153.805979,153.806412,0.000433,,0.000433,0,-0.000433,,,,,
11727,153.806412,,153.806412,153.806412,0,,0,0.000565,0.000565,,,,,
11728,153.806412,,153.806412,153.806977,0.000565,,0.000565,0.000335,-0.00023,,,,,
11729,153.806977,,153.806977,153.807312,0.000335,,0.000335,0,-0.000335,,,,,
11730,153.807312,,153.807312,153.807312,0,,0,0.000495,0.000495,,,,,
11731,153.807312,,153.807312,153.807807,0.000495,,0.000495,0.006747,0.006252,,,,,
11732,153.807807,,153.807807,153.814554,0.006747,,0.006747,0.011728,0.004981,,,,,
11733,153.814554,,153.814554,153.826282,0.011728,,0.011728,0.000654,-0.011074,,,,,
11734,153.826282,,153.826282,153.826936,0.000654,,0.000654,0.0006,-0.000054,,,,,
11735,153.826936,,153.826936,153.827536,0.0006,,0.0006,0.000201,-0.000399,,,,,
11736,153.827536,,153.827536,153.827737,0.000201,,0.000201,0.000351,0.00015,,,,,
11737,153.827737,,153.827737,153.828088,0.000351,,0.000351,0.006609,0.006258,,,,,
11738,153.828088,,153.828088,153.834697,0.006609,,0.006609,0,-0.006609,,,,,
11739,153.834697,,153.834697,153.834697,0,,0,0,0,,,,,
11740,153.834697,,153.834697,153.834697,0,,0,0,0,,,,,
11741,153.834697,,153.834697,153.834697,0,,0,0.000801,0.000801,,,,,
11742,153.834697,,153.834697,153.835498,0.000801,,0.000801,0.004899,0.004098,,,,,
11743,153.835498,,153.835498,153.840397,0.004899,,0.004899,0.001218,-0.003681,,,,,
11744,153.840397,,153.840397,153.841615,0.001218,,0.001218,0.000351,-0.000867,,,,,
11745,153.841615,,153.841615,153.841966,0.000351,,0.000351,0.011092,0.010741,,,,,
11746,153.841966,,153.841966,153.853058,0.011092,,0.011092,0.000223,-0.010869,,,,,
11747,153.853058,,153.853058,153.853281,0.000223,,0.000223,0.00052,0.000297,,,,,
11748,153.853281,,153.853281,153.853801,0.00052,,0.00052,0.012551,0.012031,,,,,
11749,153.853801,,153.853801,153.866352,0.012551,,0.012551,0.000476,-0.012075,,,,,
11750,153.866352,,153.866352,153.866828,0.000476,,0.000476,0.000211,-0.000265,,,,,
11751,153.866828,,153.866828,153.867039,0.000211,,0.000211,0.000202,-0.000009,,,,,
11752,153.867039,,153.867039,153.867241,0.000202,,0.000202,0.000328,0.000126,,,,,
11753,153.867241,,153.867241,153.867569,0.000328,,0.000328,0.003315,0.002987,,,,,
11754,153.867569,,153.867569,153.870884,0.003315,,0.003315,0.017606,0.014291,,,,,
11755,153.870884,,153.870884,153.88849,0.017606,,0.017606,0,-0.017606,,,,,
11756,153.88849,,153.88849,153.88849,0,,0,0.00076,0.00076,,,,,
11757,153.88849,,153.88849,153.88925,0.00076,,0.00076,0.009763,0.009003,,,,,
11758,153.88925,,153.88925,153.899013,0.009763,,0.009763,0,-0.009763,,,,,
11759,153.899013,,153.899013,153.899013,0,,0,0,0,,,,,
11760,153.899013,,153.899013,153.899013,0,,0,0,0,,,,,
11761,153.899013,,153.899013,153.899013,0,,0,0,0,,,,,
11762,153.899013,,153.899013,153.899013,0,,0,0,0,,,,,
11763,153.899013,,153.899013,153.899013,0,,0,0.000659,0.000659,,,,,
11764,153.899013,,153.899013,153.899672,0.000659,,0.000659,0.010876,0.010217,,,,,
11765,153.899672,,153.899672,153.910548,0.010876,,0.010876,0.00028,-0.010596,,,,,
11766,153.910548,,153.910548,153.910828,0.00028,,0.00028,0.000488,0.000208,,,,,
11767,153.910828,,153.910828,153.911316,0.000488,,0.000488,0.005018,0.00453,,,,,
11768,153.911316,,153.911316,153.916334,0.005018,,0.005018,0,-0.005018,,,,,
11769,153.916334,,153.916334,153.916334,0,,0,0,0,,,,,
11770,153.916334,,153.916334,153.916334,0,,0,0.000481,0.000481,,,,,
11771,153.916334,,153.916334,153.916815,0.000481,,0.000481,0.030405,0.029924,,,,,
11772,153.916815,,153.916815,153.94722,0.030405,,0.030405,0,-0.030405,,,,,
11773,153.94722,,153.94722,153.94722,0,,0,0.000623,0.000623,,,,,
11774,153.94722,,153.94722,153.947843,0.000623,,0.000623,0.00055,-7.30E-05,,,,,
11775,153.947843,,153.947843,153.948393,0.00055,,0.00055,0,-0.00055,,,,,
11776,153.948393,,153.948393,153.948393,0,,0,0.000429,0.000429,,,,,
11777,153.948393,,153.948393,153.948822,0.000429,,0.000429,0.00086,0.000431,,,,,
11778,153.948822,,153.948822,153.949682,0.00086,,0.00086,0.001019,0.000159,,,,,
11779,153.949682,,153.949682,153.950701,0.001019,,0.001019,0.000158,-0.000861,,,,,
11780,153.950701,,153.950701,153.950859,0.000158,,0.000158,0.000361,0.000203,,,,,
11781,153.950859,,153.950859,153.95122,0.000361,,0.000361,0.000841,0.00048,,,,,
11782,153.95122,,153.95122,153.952061,0.000841,,0.000841,0.010782,0.009941,,,,,
11783,153.952061,,153.952061,153.962843,0.010782,,0.010782,0,-0.010782,,,,,
11784,153.962843,,153.962843,153.962843,0,,0,0,0,,,,,
11785,153.962843,,153.962843,153.962843,0,,0,0,0,,,,,
11786,153.962843,,153.962843,153.962843,0,,0,0.000778,0.000778,,,,,
11787,153.962843,,153.962843,153.963621,0.000778,,0.000778,0.002121,0.001343,,,,,
11788,153.963621,,153.963621,153.965742,0.002121,,0.002121,0,-0.002121,,,,,
11789,153.965742,,153.965742,153.965742,0,,0,0.00057,0.00057,,,,,
11790,153.965742,,153.965742,153.966312,0.00057,,0.00057,2.40E-05,-0.000546,,,,,
11791,153.966312,,153.966312,153.966336,2.40E-05,,2.40E-05,0.000174,0.00015,,,,,
11792,153.966336,,153.966336,153.96651,0.000174,,0.000174,0.000176,2.00E-06,,,,,
11793,153.96651,,153.96651,153.966686,0.000176,,0.000176,0.005199,0.005023,,,,,
11794,153.966686,,153.966686,153.971885,0.005199,,0.005199,0.002238,-0.002961,,,,,
11795,153.971885,,153.971885,153.974123,0.002238,,0.002238,0,-0.002238,,,,,
11796,153.974123,,153.974123,153.974123,0,,0,0.000429,0.000429,,,,,
11797,153.974123,,153.974123,153.974552,0.000429,,0.000429,0.00056,0.000131,,,,,
11798,153.974552,,153.974552,153.975112,0.00056,,0.00056,0.013355,0.012795,,,,,
11799,153.975112,,153.975112,153.988467,0.013355,,0.013355,0,-0.013355,,,,,
11800,153.988467,,153.988467,153.988467,0,,0,0,0,,,,,
11801,153.988467,,153.988467,153.988467,0,,0,0.00058,0.00058,,,,,
11802,153.988467,,153.988467,153.989047,0.00058,,0.00058,0.000316,-0.000264,,,,,
11803,153.989047,,153.989047,153.989363,0.000316,,0.000316,0.016114,0.015798,,,,,
11804,153.989363,,153.989363,154.005477,0.016114,,0.016114,0,-0.016114,,,,,
11805,154.005477,,154.005477,154.005477,0,,0,0.000536,0.000536,,,,,
11806,154.005477,,154.005477,154.006013,0.000536,,0.000536,0.027492,0.026956,,,,,
11807,154.006013,,154.006013,154.033505,0.027492,,0.027492,0,-0.027492,,,,,
11808,154.033505,,154.033505,154.033505,0,,0,0,0,,,,,
11809,154.033505,,154.033505,154.033505,0,,0,0.000543,0.000543,,,,,
11810,154.033505,,154.033505,154.034048,0.000543,,0.000543,0.01084,0.010297,,,,,
11811,154.034048,,154.034048,154.044888,0.01084,,0.01084,0.000449,-0.010391,,,,,
11812,154.044888,,154.044888,154.045337,0.000449,,0.000449,0.013152,0.012703,,,,,
11813,154.045337,,154.045337,154.058489,0.013152,,0.013152,0.000457,-0.012695,,,,,
11814,154.058489,,154.058489,154.058946,0.000457,,0.000457,0.001062,0.000605,,,,,
11815,154.058946,,154.058946,154.060008,0.001062,,0.001062,0,-0.001062,,,,,
11816,154.060008,,154.060008,154.060008,0,,0,0,0,,,,,
11817,154.060008,,154.060008,154.060008,0,,0,0.00064,0.00064,,,,,
11818,154.060008,,154.060008,154.060648,0.00064,,0.00064,0.001305,0.000665,,,,,
11819,154.060648,,154.060648,154.061953,0.001305,,0.001305,0.000826,-0.000479,,,,,
11820,154.061953,,154.061953,154.062779,0.000826,,0.000826,0,-0.000826,,,,,
11821,154.062779,,154.062779,154.062779,0,,0,0.000449,0.000449,,,,,
11822,154.062779,,154.062779,154.063228,0.000449,,0.000449,0.00175,0.001301,,,,,
11823,154.063228,,154.063228,154.064978,0.00175,,0.00175,0,-0.00175,,,,,
11824,154.064978,,154.064978,154.064978,0,,0,0.00018,0.00018,,,,,
11825,154.064978,,154.064978,154.065158,0.00018,,0.00018,0.000351,0.000171,,,,,
11826,154.065158,,154.065158,154.065509,0.000351,,0.000351,0.038328,0.037977,,,,,
11827,154.065509,,154.065509,154.103837,0.038328,,0.038328,0,-0.038328,,,,,
11828,154.103837,,154.103837,154.103837,0,,0,0,0,,,,,
11829,154.103837,,154.103837,154.103837,0,,0,0.00077,0.00077,,,,,
11830,154.103837,,154.103837,154.104607,0.00077,,0.00077,0.004055,0.003285,,,,,
11831,154.104607,,154.104607,154.108662,0.004055,,0.004055,0.001041,-0.003014,,,,,
11832,154.108662,,154.108662,154.109703,0.001041,,0.001041,0,-0.001041,,,,,
11833,154.109703,,154.109703,154.109703,0,,0,0.000385,0.000385,,,,,
11834,154.109703,,154.109703,154.110088,0.000385,,0.000385,0.002224,0.001839,,,,,
11835,154.110088,,154.110088,154.112312,0.002224,,0.002224,0.019146,0.016922,,,,,
11836,154.112312,,154.112312,154.131458,0.019146,,0.019146,0.000373,-0.018773,,,,,
11837,154.131458,,154.131458,154.131831,0.000373,,0.000373,0.001069,0.000696,,,,,
11838,154.131831,,154.131831,154.1329,0.001069,,0.001069,0,-0.001069,,,,,
11839,154.1329,,154.1329,154.1329,0,,0,0.000517,0.000517,,,,,
11840,154.1329,,154.1329,154.133417,0.000517,,0.000517,0.009328,0.008811,,,,,
